index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,id,dup,cards,family_category
25529,0,0,0,0,135000.0,Commercial associate,Higher education,Married,With parents,413,0,0,1,Core staff,2.0,45.0,1.0,42.082191780821915,2886,1,9,small
25530,0,0,1,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,2182,1,1,0,Laborers,2.0,30.0,2.0,48.010958904109586,1029,1,4,small
25531,0,0,0,0,270000.0,Working,Higher education,Married,House / apartment,860,1,1,0,Accountants,2.0,6.0,2.0,33.78904109589041,8188,1,3,small
25532,0,0,1,2,153000.0,Commercial associate,Higher education,Married,House / apartment,1324,0,0,0,Accountants,4.0,26.0,2.0,36.391780821917806,5533,1,6,big
25533,1,1,1,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,2538,0,1,0,Drivers,3.0,51.0,2.0,41.75068493150685,3071,1,4,small
25534,1,1,1,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1805,0,0,0,Drivers,1.0,0.0,0.0,49.43835616438356,8548,1,2,Nuclear
25535,0,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,369,0,1,0,Laborers,3.0,31.0,0.0,38.42191780821918,2228,1,2,small
25536,0,0,0,2,202500.0,Working,Lower secondary,Married,House / apartment,2118,1,0,0,Laborers,4.0,5.0,2.0,35.41095890410959,8635,0,1,big
25537,1,1,1,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1751,0,0,0,Sales staff,1.0,16.0,1.0,24.991780821917807,5588,1,4,Nuclear
25538,0,0,1,0,171000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,17.0,1.0,54.68767123287671,1111,1,4,small
25539,1,1,1,0,179100.0,Commercial associate,Secondary / secondary special,Married,Office apartment,856,0,0,0,Drivers,2.0,12.0,2.0,44.53972602739726,4063,1,2,small
25540,0,0,1,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,3580,0,0,0,Laborers,3.0,16.0,1.0,37.084931506849315,4701,1,3,small
25541,0,1,0,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,667,0,0,0,Laborers,2.0,39.0,0.0,33.3013698630137,1727,1,9,small
25542,1,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,834,0,0,0,Laborers,2.0,28.0,2.0,27.578082191780823,1057,1,4,small
25543,0,1,1,0,90000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,15.0,2.0,58.772602739726025,3023,1,7,small
25544,0,0,1,0,202500.0,Working,Higher education,Married,House / apartment,3079,1,1,1,Laborers,2.0,18.0,2.0,28.112328767123287,7582,1,2,small
25545,1,0,1,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1525,1,1,0,Low-skill Laborers,2.0,24.0,2.0,41.47945205479452,1771,1,10,small
25546,1,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1095,0,0,0,Sales staff,1.0,47.0,2.0,48.88767123287671,1535,1,8,Nuclear
25547,0,0,0,0,117000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,15.0,2.0,63.16712328767123,3111,1,3,Nuclear
25548,0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1876,0,0,0,Sales staff,2.0,52.0,1.0,27.295890410958904,44,1,5,small
25549,0,1,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1648,0,0,0,Sales staff,3.0,10.0,2.0,31.4986301369863,1651,1,4,small
25550,0,0,0,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,7591,0,0,0,Core staff,2.0,26.0,2.0,43.73698630136986,1606,1,6,small
25551,1,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,1048,0,0,1,Laborers,3.0,5.0,1.0,34.56164383561644,3078,1,4,small
25552,0,0,1,0,135000.0,Working,Secondary / secondary special,Married,Rented apartment,2599,0,0,0,Laborers,2.0,58.0,1.0,39.88767123287671,8239,1,2,small
25553,1,1,1,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,369,0,0,0,Laborers,2.0,17.0,0.0,53.865753424657534,2792,1,3,small
25554,0,0,0,1,90000.0,Working,Secondary / secondary special,Married,With parents,976,0,0,0,Laborers,3.0,21.0,2.0,27.649315068493152,4831,1,7,small
25555,0,0,1,2,225000.0,Working,Higher education,Married,House / apartment,2705,0,0,0,Laborers,4.0,26.0,2.0,27.476712328767125,1691,1,7,big
25556,0,1,1,2,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,3298,0,0,0,High skill tech staff,4.0,12.0,2.0,34.635616438356166,3619,1,6,big
25557,0,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,425,0,1,1,Core staff,2.0,30.0,1.0,49.95342465753425,977,1,9,small
25558,0,0,0,1,112500.0,Commercial associate,Higher education,Married,House / apartment,3138,0,0,0,Sales staff,3.0,7.0,1.0,33.95068493150685,8434,1,2,small
25559,0,1,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,5940,0,0,0,Core staff,2.0,2.0,1.0,55.31780821917808,7243,1,2,small
25560,0,0,1,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,58.0,2.0,56.41095890410959,6349,1,2,small
25561,1,1,1,1,810000.0,Commercial associate,Higher education,Married,House / apartment,4456,1,1,1,Laborers,3.0,24.0,2.0,50.31506849315068,3427,1,5,small
25562,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,2485,0,0,1,Sales staff,2.0,42.0,1.0,42.50684931506849,6581,1,2,small
25563,1,0,0,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,349,1,1,0,Drivers,2.0,14.0,2.0,39.85205479452055,772,1,2,small
25564,1,0,1,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,777,0,0,0,Drivers,2.0,36.0,1.0,52.95890410958904,8265,1,2,small
25565,1,1,0,0,157500.0,Working,Incomplete higher,Married,With parents,960,1,0,0,Drivers,2.0,14.0,1.0,24.997260273972604,1685,1,7,small
25566,0,0,1,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,0,0,1,0,Unemployed,2.0,32.0,2.0,61.14794520547945,5867,1,5,small
25567,0,1,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,200,1,0,0,Sales staff,3.0,0.0,1.0,46.76438356164383,8636,0,1,small
25568,0,0,1,0,225000.0,Working,Higher education,Separated,House / apartment,338,0,0,0,Private service staff,1.0,12.0,2.0,44.032876712328765,1343,1,3,Nuclear
25569,0,0,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,614,1,0,0,Laborers,2.0,7.0,2.0,41.23561643835617,8637,1,2,small
25570,0,0,1,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,35.0,0.0,61.31780821917808,1670,1,9,small
25571,1,1,0,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,4342,0,0,0,Managers,3.0,49.0,2.0,59.35616438356164,2292,1,8,small
25572,1,1,0,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1010,1,0,0,Managers,3.0,28.0,2.0,39.654794520547945,8638,0,1,small
25573,0,1,0,0,108000.0,Working,Secondary / secondary special,Married,With parents,3195,1,0,0,Laborers,2.0,35.0,2.0,33.558904109589044,549,1,7,small
25574,1,1,0,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,501,0,1,0,Drivers,2.0,25.0,0.0,35.78630136986301,915,1,4,small
25575,1,1,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,2036,0,0,0,Laborers,2.0,28.0,2.0,27.273972602739725,1486,1,11,small
25576,0,1,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,1195,0,0,0,Laborers,1.0,10.0,2.0,29.257534246575343,817,1,5,Nuclear
25577,1,1,0,1,202500.0,Working,Secondary / secondary special,Married,With parents,3638,0,1,0,Sales staff,3.0,0.0,1.0,32.71780821917808,4988,1,6,small
25578,0,0,1,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,410,0,0,0,Core staff,1.0,7.0,2.0,23.12876712328767,2855,1,4,Nuclear
25579,1,1,1,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1022,0,0,0,Drivers,3.0,49.0,1.0,36.06849315068493,781,1,4,small
25580,1,1,1,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,3840,0,0,0,Laborers,2.0,22.0,2.0,49.5972602739726,364,1,9,small
25581,0,0,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1900,1,0,0,High skill tech staff,2.0,12.0,1.0,37.16712328767123,789,1,10,small
25582,1,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1436,0,0,1,Drivers,3.0,26.0,2.0,26.843835616438355,8639,0,1,small
25583,0,0,0,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1262,1,1,0,Laborers,2.0,11.0,2.0,46.18082191780822,1710,1,7,small
25584,1,0,1,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1437,0,0,1,Laborers,2.0,9.0,2.0,50.78904109589041,8640,0,1,small
25585,0,0,0,0,270000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,18.0,2.0,59.893150684931506,2101,1,2,Nuclear
25586,0,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,273,0,0,0,Laborers,2.0,11.0,2.0,27.95068493150685,8641,0,1,small
25587,0,1,0,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,1344,0,1,1,Accountants,1.0,50.0,1.0,38.61917808219178,1608,1,10,Nuclear
25588,1,1,0,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1420,0,0,0,Laborers,3.0,5.0,1.0,37.07945205479452,2111,1,5,small
25589,0,0,1,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,50.0,1.0,65.91232876712328,2714,1,9,small
25590,1,0,1,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,4301,1,1,0,Laborers,1.0,23.0,1.0,30.235616438356164,7901,1,4,Nuclear
25591,0,1,1,1,225000.0,Commercial associate,Higher education,Married,House / apartment,2670,0,1,0,Managers,3.0,13.0,2.0,45.21369863013699,4419,1,5,small
25592,0,0,1,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,1098,0,0,0,Sales staff,3.0,6.0,2.0,26.534246575342465,2006,1,3,small
25593,0,1,1,0,117000.0,State servant,Secondary / secondary special,Married,House / apartment,2423,0,1,1,Core staff,2.0,23.0,2.0,36.61369863013699,6155,1,3,small
25594,0,0,1,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,3748,0,0,0,Core staff,3.0,1.0,0.0,37.50684931506849,5173,1,3,small
25595,0,0,1,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,Unemployed,2.0,41.0,2.0,55.02739726027397,8642,0,1,small
25596,0,0,0,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,4561,0,0,0,Laborers,2.0,52.0,2.0,49.97260273972603,8643,0,1,small
25597,0,0,1,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,3.0,1.0,49.95342465753425,4471,1,2,small
25598,0,0,1,0,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,3205,0,0,0,Sales staff,2.0,48.0,2.0,49.57534246575342,8644,0,1,small
25599,0,1,1,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,Unemployed,1.0,53.0,1.0,62.989041095890414,135,1,7,Nuclear
25600,0,0,1,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,171,1,1,0,Medicine staff,1.0,1.0,1.0,26.23013698630137,3868,1,3,Nuclear
25601,0,0,0,0,90000.0,State servant,Secondary / secondary special,Married,Rented apartment,1143,0,0,0,Core staff,2.0,9.0,0.0,47.15890410958904,6500,1,3,small
25602,0,0,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,2939,0,0,0,Laborers,2.0,30.0,2.0,52.23013698630137,5153,1,6,small
25603,0,0,0,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0,0,0,0,Unemployed,1.0,23.0,2.0,59.25753424657534,3953,1,6,Nuclear
25604,1,1,0,0,247500.0,State servant,Higher education,Married,With parents,2313,1,1,1,Core staff,2.0,13.0,2.0,33.2,5416,1,5,small
25605,0,0,1,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,2514,0,0,1,Core staff,3.0,9.0,2.0,30.7013698630137,4748,1,10,small
25606,0,0,1,2,112500.0,Working,Secondary / secondary special,Separated,House / apartment,3592,0,0,0,Sales staff,3.0,41.0,1.0,39.31780821917808,6812,1,3,small
25607,0,1,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,1787,0,0,0,Sales staff,2.0,16.0,1.0,47.12876712328767,4776,1,14,small
25608,0,0,1,0,141750.0,Pensioner,Higher education,Married,House / apartment,0,0,1,0,Unemployed,2.0,32.0,2.0,55.73972602739726,5728,1,3,small
25609,0,1,1,0,202500.0,State servant,Higher education,Single / not married,House / apartment,2674,0,0,1,Core staff,1.0,25.0,2.0,38.701369863013696,1776,1,2,Nuclear
25610,0,1,0,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1108,1,0,0,Medicine staff,1.0,36.0,2.0,27.75068493150685,7500,1,2,Nuclear
25611,0,0,1,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2967,0,0,0,Realty agents,3.0,53.0,1.0,32.657534246575345,1326,1,7,small
25612,0,1,1,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,5.0,2.0,55.41917808219178,626,1,6,small
25613,0,0,1,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,809,0,0,0,Medicine staff,2.0,11.0,2.0,41.30958904109589,8645,0,1,small
25614,0,0,0,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,2339,0,1,0,Laborers,2.0,29.0,1.0,27.882191780821916,676,1,14,small
25615,0,1,1,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,4814,1,1,0,Managers,1.0,50.0,2.0,56.961643835616435,181,1,8,Nuclear
25616,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,34.0,1.0,65.69315068493151,6916,1,5,small
25617,1,1,0,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,3595,1,1,0,Laborers,2.0,27.0,2.0,32.06027397260274,8646,0,1,small
25618,1,0,1,1,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1230,0,0,0,Laborers,2.0,24.0,1.0,33.293150684931504,6894,1,3,small
25619,0,0,1,0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,Unemployed,2.0,8.0,1.0,54.88219178082192,5948,1,3,small
25620,0,0,0,0,189000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,523,0,0,0,Managers,2.0,50.0,2.0,44.917808219178085,2099,1,6,small
25621,1,1,1,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,29.0,2.0,65.75342465753425,4621,1,5,small
25622,0,0,1,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,18.0,0.0,64.13150684931507,688,1,9,small
25623,0,1,1,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1477,0,0,1,Medicine staff,3.0,39.0,2.0,37.394520547945206,1639,1,2,small
25624,0,0,1,0,202500.0,Working,Higher education,Married,House / apartment,2832,0,0,0,Laborers,2.0,56.0,0.0,53.271232876712325,1561,1,9,small
25625,0,0,1,1,135000.0,Working,Higher education,Married,House / apartment,3679,0,0,0,Laborers,3.0,2.0,1.0,36.81643835616438,6826,1,2,small
25626,0,0,1,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,Unemployed,2.0,10.0,0.0,51.394520547945206,1387,1,6,small
25627,0,0,0,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1252,1,0,0,Laborers,2.0,39.0,2.0,53.06301369863014,3837,1,7,small
25628,0,1,1,0,180000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0,0,0,0,Unemployed,1.0,2.0,1.0,57.18082191780822,7188,1,2,Nuclear
25629,0,1,1,0,135000.0,Working,Lower secondary,Married,House / apartment,622,0,1,0,High skill tech staff,2.0,29.0,1.0,44.967123287671235,1223,1,9,small
25630,0,1,1,0,292500.0,Working,Higher education,Married,House / apartment,4504,0,0,0,Laborers,2.0,22.0,0.0,52.48219178082192,7490,1,3,small
25631,1,1,1,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,3231,1,1,0,Laborers,2.0,21.0,1.0,42.25479452054795,7777,1,2,small
25632,0,0,0,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,17,0,0,0,Sales staff,2.0,9.0,2.0,37.586301369863016,1990,1,2,small
25633,0,0,0,0,135000.0,Commercial associate,Higher education,Single / not married,With parents,4660,0,0,0,Laborers,1.0,20.0,2.0,43.0958904109589,8647,0,1,Nuclear
25634,0,1,0,0,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,6790,0,0,0,Core staff,1.0,31.0,0.0,42.057534246575344,3702,1,11,Nuclear
25635,1,1,0,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,3143,1,1,0,Laborers,2.0,19.0,0.0,41.515068493150686,3115,1,10,small
25636,0,1,0,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,4392,1,1,0,Core staff,2.0,23.0,1.0,40.156164383561645,3289,1,3,small
25637,0,0,1,0,450000.0,Commercial associate,Higher education,Married,House / apartment,1040,0,0,0,Laborers,2.0,15.0,2.0,45.21095890410959,7145,1,4,small
25638,0,0,0,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,1649,1,1,0,Cleaning staff,4.0,31.0,2.0,37.88219178082192,8599,1,2,big
25639,0,0,1,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,582,0,0,0,Sales staff,2.0,2.0,1.0,44.2,2790,1,9,small
25640,0,0,0,1,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2452,0,0,0,High skill tech staff,2.0,6.0,2.0,36.81095890410959,585,1,5,small
25641,1,0,1,0,270000.0,Working,Higher education,Single / not married,House / apartment,796,0,0,0,Sales staff,1.0,47.0,2.0,28.465753424657535,8648,0,1,Nuclear
25642,1,1,1,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,824,1,1,0,High skill tech staff,4.0,23.0,2.0,38.88219178082192,2061,1,8,big
25643,0,0,1,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,2134,0,0,0,Sales staff,1.0,43.0,2.0,47.83835616438356,5493,1,6,Nuclear
25644,0,1,1,0,450000.0,State servant,Higher education,Married,House / apartment,1161,0,0,0,Core staff,2.0,44.0,0.0,54.25753424657534,8101,1,3,small
25645,1,0,0,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,2326,0,0,0,Laborers,2.0,27.0,1.0,30.747945205479454,261,1,5,small
25646,0,0,0,1,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,293,1,1,0,Laborers,3.0,52.0,1.0,45.12602739726027,6075,1,2,small
25647,0,0,1,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,2284,0,0,0,Laborers,3.0,11.0,2.0,41.413698630136984,3696,1,8,small
25648,0,0,0,0,36900.0,Pensioner,Higher education,Married,House / apartment,0,0,0,0,Unemployed,2.0,48.0,2.0,61.865753424657534,2748,1,3,small
